module,type,name,res_id,src,value,comments
resource,model,"ir.model.fields,field_description",resource.field_resource_calendar_attendance_create_uid,Created by,Created by,
resource,model,"ir.model.fields,field_description",resource.field_resource_calendar_create_uid,Created by,Created by,
resource,model,"ir.model.fields,field_description",resource.field_resource_calendar_leaves_create_uid,Created by,Created by,
resource,model,"ir.model.fields,field_description",resource.field_resource_resource_create_uid,Created by,Created by,
resource,model,"ir.model.fields,field_description",resource.field_resource_test_create_uid,Created by,Created by,
resource,model,"ir.model.fields,field_description",resource.field_resource_calendar_attendance_create_date,Created on,Created on,
resource,model,"ir.model.fields,field_description",resource.field_resource_calendar_create_date,Created on,Created on,
resource,model,"ir.model.fields,field_description",resource.field_resource_calendar_leaves_create_date,Created on,Created on,
resource,model,"ir.model.fields,field_description",resource.field_resource_resource_create_date,Created on,Created on,
resource,model,"ir.model.fields,field_description",resource.field_resource_test_create_date,Created on,Created on,
resource,model,"ir.model.fields,field_description",resource.field_resource_calendar_attendance_dayofweek,Day of Week,Day of Week,
resource,model,"ir.model.fields,field_description",resource.field_res_company_resource_calendar_id,Default Working Hours,Default Working Hours,
resource,model,"ir.model.fields,field_description",resource.field_res_users_resource_calendar_id,Default Working Hours,Default Working Hours,
resource,model,"ir.model.fields,help",resource.field_res_users_resource_calendar_id,Define the schedule of resource,Define the schedule of resource,
resource,model,"ir.model.fields,help",resource.field_resource_mixin_resource_calendar_id,Define the schedule of resource,Define the schedule of resource,
resource,model,"ir.model.fields,help",resource.field_resource_resource_calendar_id,Define the schedule of resource,Define the schedule of resource,
resource,model,"ir.model.fields,help",resource.field_resource_test_resource_calendar_id,Define the schedule of resource,Define the schedule of resource,
resource,model,"ir.actions.act_window,help",resource.action_resource_calendar_form,Define working hours and time table that could be scheduled to your project members,Define working hours and time table that could be scheduled to your project members,
resource,model,"ir.model.fields,field_description",resource.field_resource_calendar_attendance_display_name,Display Name,Display Name,
resource,model,"ir.model.fields,field_description",resource.field_resource_calendar_display_name,Display Name,Display Name,
resource,model,"ir.model.fields,field_description",resource.field_resource_calendar_leaves_display_name,Display Name,Display Name,
resource,model,"ir.model.fields,field_description",resource.field_resource_mixin_display_name,Display Name,Display Name,
resource,model,"ir.model.fields,field_description",resource.field_resource_resource_display_name,Display Name,Display Name,
resource,model,"ir.model.fields,field_description",resource.field_resource_test_display_name,Display Name,Display Name,
resource,model,"ir.model.fields,field_description",resource.field_resource_resource_time_efficiency,Efficiency Factor,Efficiency Factor,
resource,model,"ir.model.fields,field_description",resource.field_resource_calendar_attendance_date_to,End Date,End Date,
resource,model,"ir.model.fields,field_description",resource.field_resource_calendar_leaves_date_to,End Date,End Date,
resource,code,addons/resource/models/resource.py,741,Error! leave start-date must be lower then leave end-date.,Error! leave start-date must be lower then leave end-date.,
resource,selection,"resource.calendar.attendance,dayofweek",0,Friday,Friday,
resource,code,addons/resource/models/resource.py,76,Friday Evening,Friday Evening,
resource,code,addons/resource/models/resource.py,75,Friday Morning,Friday Morning,
resource,model,"ir.model.fields,field_description",resource.field_resource_calendar_global_leave_ids,Global Leaves,Global Leaves,
resource,model,"ir.ui.view,arch_db",resource.resource_calendar_form,Global Leaves,Global Leaves,
resource,model,"ir.ui.view,arch_db",resource.view_resource_calendar_leaves_search,Group By,Group By,
resource,model,"ir.ui.view,arch_db",resource.view_resource_resource_search,Group By,Group By,
resource,model,"ir.ui.view,arch_db",resource.view_resource_calendar_attendance_form,Hours,Hours,
resource,selection,"resource.resource,resource_type",0,Human,Human,
resource,model,"ir.model.fields,field_description",resource.field_resource_calendar_attendance_id,ID,ID,
resource,model,"ir.model.fields,field_description",resource.field_resource_calendar_id,ID,ID,
resource,model,"ir.model.fields,field_description",resource.field_resource_calendar_leaves_id,ID,ID,
resource,model,"ir.model.fields,field_description",resource.field_resource_mixin_id,ID,ID,
resource,model,"ir.model.fields,field_description",resource.field_resource_resource_id,ID,ID,
resource,model,"ir.model.fields,field_description",resource.field_resource_test_id,ID,ID,
resource,model,"ir.model.fields,help",resource.field_resource_calendar_leaves_resource_id,"If empty, this is a generic holiday for the company. If a resource is set, the holiday/leave is only for this resource","If empty, this is a generic holiday for the company. If a resource is set, the holiday/leave is only for this resource",
resource,model,"ir.model.fields,help",resource.field_resource_resource_active,"If the active field is set to False, it will allow you to hide the resource record without removing it.","If the active field is set to False, it will allow you to hide the resource record without removing it.",
resource,model,"ir.ui.view,arch_db",resource.view_resource_resource_search,Inactive,Inactive,
resource,model,"ir.model.fields,field_description",resource.field_resource_calendar___last_update,Last Modified on,Last Modified on,
resource,model,"ir.model.fields,field_description",resource.field_resource_calendar_attendance___last_update,Last Modified on,Last Modified on,
resource,model,"ir.model.fields,field_description",resource.field_resource_calendar_leaves___last_update,Last Modified on,Last Modified on,
resource,model,"ir.model.fields,field_description",resource.field_resource_mixin___last_update,Last Modified on,Last Modified on,
resource,model,"ir.model.fields,field_description",resource.field_resource_resource___last_update,Last Modified on,Last Modified on,
resource,model,"ir.model.fields,field_description",resource.field_resource_test___last_update,Last Modified on,Last Modified on,
resource,model,"ir.model.fields,field_description",resource.field_resource_calendar_attendance_write_uid,Last Updated by,Last Updated by,
resource,model,"ir.model.fields,field_description",resource.field_resource_calendar_leaves_write_uid,Last Updated by,Last Updated by,
resource,model,"ir.model.fields,field_description",resource.field_resource_calendar_write_uid,Last Updated by,Last Updated by,
resource,model,"ir.model.fields,field_description",resource.field_resource_resource_write_uid,Last Updated by,Last Updated by,
resource,model,"ir.model.fields,field_description",resource.field_resource_test_write_uid,Last Updated by,Last Updated by,
resource,model,"ir.model.fields,field_description",resource.field_resource_calendar_attendance_write_date,Last Updated on,Last Updated on,
resource,model,"ir.model.fields,field_description",resource.field_resource_calendar_leaves_write_date,Last Updated on,Last Updated on,
resource,model,"ir.model.fields,field_description",resource.field_resource_calendar_write_date,Last Updated on,Last Updated on,
resource,model,"ir.model.fields,field_description",resource.field_resource_resource_write_date,Last Updated on,Last Updated on,
resource,model,"ir.model.fields,field_description",resource.field_resource_test_write_date,Last Updated on,Last Updated on,
resource,model,"ir.model,name",resource.model_resource_calendar_leaves,Leave Detail,Leave Detail,
resource,model,"ir.ui.view,arch_db",resource.resource_calendar_leave_form,Leave Detail,Leave Detail,
resource,model,"ir.ui.view,arch_db",resource.resource_calendar_leave_tree,Leave Detail,Leave Detail,
resource,model,"ir.ui.view,arch_db",resource.view_resource_calendar_leaves_search,Leave Month,Leave Month,
resource,model,"ir.model.fields,field_description",resource.field_resource_calendar_leave_ids,Leaves,Leaves,
resource,model,"ir.ui.view,arch_db",resource.resource_calendar_form,Leaves,Leaves,
resource,selection,"resource.resource,resource_type",0,Material,Material,
resource,selection,"resource.calendar.attendance,dayofweek",0,Monday,Monday,
resource,code,addons/resource/models/resource.py,68,Monday Evening,Monday Evening,
resource,code,addons/resource/models/resource.py,67,Monday Morning,Monday Morning,
resource,model,"ir.model.fields,field_description",resource.field_resource_calendar_attendance_name,Name,Name,
resource,model,"ir.model.fields,field_description",resource.field_resource_calendar_name,Name,Name,
resource,model,"ir.model.fields,field_description",resource.field_resource_resource_name,Name,Name,
resource,model,"ir.model.fields,field_description",resource.field_resource_test_name,Name,Name,
resource,model,"ir.model.fields,field_description",resource.field_resource_calendar_leaves_name,Reason,Reason,
resource,model,"ir.ui.view,arch_db",resource.resource_calendar_leave_form,Reason,OK,
resource,model,"ir.ui.view,arch_db",resource.resource_calendar_leave_tree,Reason,OK,
resource,model,"ir.model.fields,help",resource.field_resource_resource_user_id,Related user name for the resource to manage its access.,Related user name for the resource to manage its access.,
resource,model,"ir.model.fields,field_description",resource.field_resource_calendar_leaves_resource_id,Resource,Resource,
resource,model,"ir.model.fields,field_description",resource.field_resource_mixin_resource_id,Resource,Resource,
resource,model,"ir.model.fields,field_description",resource.field_resource_test_resource_id,Resource,Resource,
resource,model,"ir.ui.menu,name",resource.menu_resource_config,Resource,Resource,
resource,model,"ir.ui.view,arch_db",resource.resource_resource_form,Resource,Resource,
resource,model,"ir.ui.view,arch_db",resource.view_resource_calendar,Resource,Resource,
resource,model,"ir.ui.view,arch_db",resource.view_resource_calendar_leaves_search,Resource,Resource,
resource,model,"ir.ui.view,arch_db",resource.view_resource_resource_search,Resource,Resource,
resource,model,"ir.model,name",resource.model_resource_calendar,Resource Calendar,Resource Calendar,
resource,model,"ir.model,name",resource.model_resource_resource,Resource Detail,Resource Detail,
resource,model,"ir.actions.act_window,name",resource.action_resource_calendar_leave_tree,Resource Leaves,Resource Leaves,
resource,model,"ir.actions.act_window,name",resource.resource_calendar_leaves_action_from_calendar,Resource Leaves,Resource Leaves,
resource,model,"ir.ui.menu,name",resource.menu_view_resource_calendar_leaves_search,Resource Leaves,Resource Leaves,
resource,model,"ir.model,name",resource.model_resource_mixin,Resource Mixin,Resource Mixin,
resource,model,"ir.model.fields,field_description",resource.field_resource_resource_resource_type,Resource Type,Resource Type,
resource,model,"ir.model.fields,field_description",resource.field_resource_calendar_attendance_calendar_id,Resource's Calendar,Resource's Calendar,
resource,model,"ir.actions.act_window,name",resource.action_resource_resource_tree,Resources,Resources,
resource,model,"ir.actions.act_window,name",resource.resource_resource_action_from_calendar,Resources,Resources,
resource,model,"ir.model.fields,field_description",resource.field_res_users_resource_ids,Resources,Resources,
resource,model,"ir.ui.menu,name",resource.menu_resource_resource,Resources,Resources,
resource,model,"ir.ui.view,arch_db",resource.resource_resource_tree,Resources,Resources,
resource,model,"ir.actions.act_window,name",resource.resource_calendar_resources_leaves,Resources Leaves,Resources Leaves,
resource,model,"ir.actions.act_window,help",resource.action_resource_resource_tree,Resources allow you to create and manage resources that should be involved in a specific project phase. You can also set their efficiency level and workload based on their weekly working hours.,Resources allow you to create and manage resources that should be involved in a specific project phase. You can also set their efficiency level and workload based on their weekly working hours.,
resource,model,"ir.actions.act_window,help",resource.resource_resource_action_from_calendar,Resources allow you to create and manage resources that should be involved in a specific project phase. You can also set their efficiency level and workload based on their weekly working hours.,Resources allow you to create and manage resources that should be involved in a specific project phase. You can also set their efficiency level and workload based on their weekly working hours.,
resource,selection,"resource.calendar.attendance,dayofweek",0,Saturday,Saturday,
resource,model,"ir.ui.view,arch_db",resource.view_resource_resource_search,Search Resource,Search Resource,
resource,model,"ir.ui.view,arch_db",resource.view_resource_calendar_leaves_search,Search Working Period Leaves,Search Working Period Leaves,
resource,model,"ir.ui.view,arch_db",resource.view_resource_calendar_search,Search Working Time,Search Working Time,
resource,code,addons/resource/models/res_company.py,18,Standard 40 hours/week,Standard 40 hours/week,
resource,code,addons/resource/models/res_company.py,23,Standard 40 hours/week,Standard 40 hours/week,
resource,model,"ir.model.fields,field_description",resource.field_resource_calendar_leaves_date_from,Start Date,Start Date,
resource,model,"ir.model.fields,help",resource.field_resource_calendar_attendance_hour_from,"Start and End time of working.
A specific value of 24:00 is interpreted as 23:59:59.999999.","Start and End time of working.
A specific value of 24:00 is interpreted as 23:59:59.999999.",
resource,model,"ir.model.fields,field_description",resource.field_resource_calendar_attendance_date_from,Starting Date,Starting Date,
resource,model,"ir.ui.view,arch_db",resource.view_resource_calendar_leaves_search,Starting Date of Leave by Month,Starting Date of Leave by Month,
resource,selection,"resource.calendar.attendance,dayofweek",0,Sunday,Sunday,
resource,model,"ir.model,name",resource.model_resource_test,Test Resource Model,Test Resource Model,
resource,code,addons/resource/models/resource.py,696,The efficiency factor cannot be equal to 0.,The efficiency factor cannot be equal to 0.,
resource,model,"ir.model.fields,help",resource.field_resource_resource_time_efficiency,"This field is used to calculate the the expected duration of a work order at this work center. For example, if a work order takes one hour and the efficiency factor is 100%, then the expected duration will be one hour. If the efficiency factor is 200%, however the expected duration will be 30 minutes.","This field is used to calculate the the expected duration of a work order at this work center. For example, if a work order takes one hour and the efficiency factor is 100%, then the expected duration will be one hour. If the efficiency factor is 200%, however the expected duration will be 30 minutes.",
resource,selection,"resource.calendar.attendance,dayofweek",0,Thursday,Thursday,
resource,code,addons/resource/models/resource.py,74,Thursday Evening,Thursday Evening,
resource,code,addons/resource/models/resource.py,73,Thursday Morning,Thursday Morning,
resource,sql_constraint,resource.resource,0,Time efficiency must be strictly positive,Time efficiency must be strictly positive,
resource,model,"ir.model.fields,field_description",resource.field_resource_calendar_leaves_tz,Timezone,Timezone,
resource,model,"ir.model.fields,help",resource.field_resource_calendar_leaves_tz,Timezone used when encoding the leave. It is used to correctly localize leave hours when computing time intervals.,Timezone used when encoding the leave. It is used to correctly localize leave hours when computing time intervals.,
resource,selection,"resource.calendar.attendance,dayofweek",0,Tuesday,Tuesday,
resource,code,addons/resource/models/resource.py,70,Tuesday Evening,Tuesday Evening,
resource,code,addons/resource/models/resource.py,69,Tuesday Morning,Tuesday Morning,
resource,model,"ir.ui.view,arch_db",resource.view_resource_resource_search,Type,Type,
resource,model,"ir.model.fields,field_description",resource.field_resource_resource_user_id,User,User,
resource,model,"ir.ui.view,arch_db",resource.view_resource_resource_search,User,User,
resource,model,"ir.model,name",resource.model_res_users,Users,Users,
resource,selection,"resource.calendar.attendance,dayofweek",0,Wednesday,Wednesday,
resource,code,addons/resource/models/resource.py,72,Wednesday Evening,Wednesday Evening,
resource,code,addons/resource/models/resource.py,71,Wednesday Morning,Wednesday Morning,
resource,model,"ir.model,name",resource.model_resource_calendar_attendance,Work Detail,Work Detail,
resource,model,"ir.ui.view,arch_db",resource.resource_calendar_form,Work Resources,Work Resources,
resource,model,"ir.model.fields,field_description",resource.field_resource_calendar_attendance_hour_from,Work from,Work from,
resource,model,"ir.model.fields,field_description",resource.field_resource_calendar_attendance_hour_to,Work to,Work to,
resource,model,"ir.model.fields,field_description",resource.field_res_company_resource_calendar_ids,Working Hours,Working Hours,
resource,model,"ir.model.fields,field_description",resource.field_resource_calendar_leaves_calendar_id,Working Hours,Working Hours,
resource,model,"ir.model.fields,field_description",resource.field_resource_mixin_resource_calendar_id,Working Hours,Working Hours,
resource,model,"ir.model.fields,field_description",resource.field_resource_test_resource_calendar_id,Working Hours,Working Hours,
resource,model,"ir.ui.view,arch_db",resource.resource_calendar_form,Working Hours,Working Hours,
resource,code,addons/resource/models/resource.py,62,Working Hours of %s,Working Hours of %s,
resource,model,"ir.ui.view,arch_db",resource.view_resource_resource_search,Working Period,Working Period,
resource,model,"ir.actions.act_window,name",resource.action_resource_calendar_form,Working Time,Working Time,
resource,model,"ir.model.fields,field_description",resource.field_resource_calendar_attendance_ids,Working Time,Working Time,
resource,model,"ir.model.fields,field_description",resource.field_resource_resource_calendar_id,Working Time,Working Time,
resource,model,"ir.ui.menu,name",resource.menu_resource_calendar,Working Time,Working Time,
resource,model,"ir.ui.view,arch_db",resource.resource_calendar_form,Working Time,Working Time,
resource,model,"ir.ui.view,arch_db",resource.view_resource_calendar_attendance_form,Working Time,Working Time,
resource,model,"ir.ui.view,arch_db",resource.view_resource_calendar_attendance_tree,Working Time,Working Time,
resource,model,"ir.ui.view,arch_db",resource.view_resource_calendar_search,Working Time,Working Time,
resource,model,"ir.ui.view,arch_db",resource.view_resource_calendar_tree,Working Time,Working Time,
sms,model,"ir.ui.view,arch_db",sms.send_sms_view_form,Cancel,Cancel,
sms,model,"ir.model,name",sms.model_res_partner,Contact,Contact,
sms,model,"ir.model.fields,field_description",sms.field_sms_send_sms_create_uid,Created by,Created by,
sms,model,"ir.model.fields,field_description",sms.field_sms_send_sms_create_date,Created on,Created on,
sms,model,"ir.model.fields,field_description",sms.field_sms_api_display_name,Display Name,Display Name,
sms,model,"ir.model.fields,field_description",sms.field_sms_send_sms_display_name,Display Name,Display Name,
sms,model,"ir.model,name",sms.model_mail_thread,Email Thread,Email Thread,
sms,model,"ir.model.fields,field_description",sms.field_sms_api_id,ID,ID,
sms,model,"ir.model.fields,field_description",sms.field_sms_send_sms_id,ID,ID,
sms,code,addons/sms/models/mail_thread.py,53,"Insufficient credit, unable to send SMS message: %s","Insufficient credit, unable to send SMS message: %s",
sms,model,"ir.model.fields,field_description",sms.field_sms_api___last_update,Last Modified on,Last Modified on,
sms,model,"ir.model.fields,field_description",sms.field_sms_send_sms___last_update,Last Modified on,Last Modified on,
sms,model,"ir.model.fields,field_description",sms.field_sms_send_sms_write_uid,Last Updated by,Last Updated by,
sms,model,"ir.model.fields,field_description",sms.field_sms_send_sms_write_date,Last Updated on,Last Updated on,
sms,model,"ir.model.fields,field_description",sms.field_sms_send_sms_message,Message,Message,
sms,code,addons/sms/wizard/send_sms.py,80,Missing mobile number for %s.,Missing mobile number for %s.,
sms,code,addons/sms/models/mail_thread.py,55,"No mobile number defined, unable to send SMS message: %s","No mobile number defined, unable to send SMS message: %s",
sms,model,"ir.model.fields,field_description",sms.field_sms_send_sms_recipients,Recipients,Recipients,
sms,code,addons/sms/models/mail_thread.py,48,SMS message sent: %s,SMS message sent: %s,
sms,model,"ir.ui.view,arch_db",sms.send_sms_view_form,Send,Send,
sms,model,"ir.actions.act_window,name",sms.send_sms_action,Send SMS,Send SMS,
sms,model,"ir.actions.act_window,name",sms.send_sms_form_action,Send SMS,Send SMS,
sms,model,"ir.ui.view,arch_db",sms.send_sms_view_form,Send an SMS,Send an SMS,
sms,model,"ir.model,name",sms.model_sms_api,sms.api,sms.api,
sms,model,"ir.model,name",sms.model_sms_send_sms,sms.send_sms,sms.send_sms,
web,code,addons/web/static/src/js/views/view_dialogs.js,125, & Close, & Close,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_model.js,540, [Me], [Me],openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,243, and , and ,openerp-web
web,code,addons/web/static/src/js/chrome/search_inputs.js,567, or , or ,openerp-web
web,code,addons/web/static/src/js/chrome/search_view.js,222, or , or ,openerp-web
web,code,addons/web/static/src/js/fields/field_utils.js,258, records, records,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_column.js,150, records, records,openerp-web
web,code,addons/web/static/src/js/chrome/view_manager.js,291, view couldn't be loaded, view couldn't be loaded,openerp-web
web,code,addons/web/static/src/xml/base.xml,660,# Code editor,# Code editor,openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,107,%(field)s %(operator)s,%(field)s %(operator)s,openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,382,%(field)s %(operator)s,%(field)s %(operator)s,openerp-web
web,code,addons/web/static/src/js/chrome/search_filters.js,108,"%(field)s %(operator)s ""%(value)s""","%(field)s %(operator)s ""%(value)s""",openerp-web
web,code,addons/web/static/src/js/chrome/view_manager.js,101,%(view_type)s view,%(view_type)s view,openerp-web
web,code,addons/web/static/src/js/core/translation.js,114,%d days ago,%d days ago,openerp-web
web,code,addons/web/static/src/js/core/translation.js,112,%d hours ago,%d hours ago,openerp-web
web,code,addons/web/static/src/js/core/translation.js,110,%d minutes ago,%d minutes ago,openerp-web
web,code,addons/web/static/src/js/core/translation.js,116,%d months ago,%d months ago,openerp-web
web,code,addons/web/static/src/js/widgets/debug_manager.js,140,%d requests (%d ms) %d queries (%d ms),%d requests (%d ms) %d queries (%d ms),openerp-web
web,code,addons/web/static/src/js/core/translation.js,118,%d years ago,%d years ago,openerp-web
web,model,"ir.ui.view,arch_db",web.webclient_bootstrap,"&lt;!--[if lt IE 10]&gt;
                        &lt;body class=""ie9""&gt;
                    &lt;![endif]--&gt;","&lt;!--[if lt IE 10]&gt;
                        &lt;body class=""ie9""&gt;
                    &lt;![endif]--&gt;",
web,model,"ir.ui.view,arch_db",web.minimal_layout,&lt;!DOCTYPE html&gt;,&lt;!DOCTYPE html&gt;,
web,code,addons/web/static/src/js/fields/field_utils.js,387,'%s' is not a correct date,'%s' is not a correct date,openerp-web
web,code,addons/web/static/src/js/core/time.js,193,"'%s' is not a correct date, datetime nor time","'%s' is not a correct date, datetime nor time",openerp-web
web,code,addons/web/static/src/js/fields/field_utils.js,434,'%s' is not a correct datetime,'%s' is not a correct datetime,openerp-web
web,code,addons/web/static/src/js/fields/field_utils.js,468,'%s' is not a correct float,'%s' is not a correct float,openerp-web
web,code,addons/web/static/src/js/fields/field_utils.js,546,'%s' is not a correct integer,'%s' is not a correct integer,openerp-web
web,code,addons/web/static/src/js/fields/field_utils.js,504,'%s' is not a correct monetary field,'%s' is not a correct monetary field,openerp-web
web,code,addons/web/static/src/js/core/time.js,205,"'%s' is not convertible to date, datetime nor time","'%s' is not convertible to date, datetime nor time",openerp-web
web,code,addons/web/static/src/xml/base.xml,77,(no string),(no string),openerp-web
web,code,addons/web/static/src/xml/base.xml,10,(nolabel),(nolabel),openerp-web
web,code,addons/web/static/src/js/fields/field_utils.js,256,1 record,1 record,openerp-web
web,model,"ir.ui.view,arch_db",web.menu_secondary,"<span class=""oe_logo_edit"">Edit Company data</span>","<span class=""oe_logo_edit"">Edit Company data</span>",
web,model,"ir.ui.view,arch_db",web.menu_secondary,<span>Odoo</span>,<span>Odoo</span>,
web,code,addons/web/static/src/js/report/qwebactionmanager.js,112,A popup window with your report was blocked.  You may need to change your browser settings to allow popup windows for this page.,A popup window with your report was blocked.  You may need to change your browser settings to allow popup windows for this page.,openerp-web
web,code,addons/web/static/src/xml/base.xml,637,ALL,ALL,openerp-web
web,code,addons/web/static/src/xml/base.xml,638,ANY,ANY,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,19,Access Denied,Access Denied,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,15,Access Error,Access Error,openerp-web
web,code,addons/web/static/src/xml/base.xml,1352,Access to all Enterprise Apps,Access to all Enterprise Apps,openerp-web
web,code,addons/web/static/src/js/chrome/sidebar.js,34,Action,Action,openerp-web
web,code,addons/web/static/src/xml/base.xml,111,Action ID:,Action ID:,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1700,Activate,Activate,openerp-web
web,code,addons/web/static/src/xml/base.xml,230,Activate Assets Debugging,Activate Assets Debugging,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1699,Active,Active,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1703,Active,Active,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1707,Active,Active,openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,1368,Add,Add,openerp-web
web,code,addons/web/static/src/xml/base.xml,1195,Add,Add,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,54,Add,Add,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,64,Add,Add,openerp-web
web,code,addons/web/static/src/xml/base.xml,1017,Add Custom Filter,Add Custom Filter,openerp-web
web,code,addons/web/static/src/xml/base.xml,1021,Add a condition,Add a condition,openerp-web
web,code,addons/web/static/src/js/views/list/list_editable_renderer.js,519,Add an item,Add an item,openerp-web
web,code,addons/web/static/src/xml/base.xml,1130,Add custom group,Add custom group,openerp-web
web,code,addons/web/static/src/xml/base.xml,645,Add filter,Add filter,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,48,Add new Column,Add new Column,openerp-web
web,code,addons/web/static/src/xml/base.xml,705,Add new value,Add new value,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1624,Add to Favorites,Add to Favorites,openerp-web
web,code,addons/web/static/src/xml/base.xml,369,Add...,Add...,openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,1395,Add: ,Add: ,openerp-web
web,code,addons/web/static/src/xml/base.xml,994,Advanced Search...,Advanced Search...,openerp-web
web,code,addons/web/static/src/js/core/dialog.js,209,Alert,Alert,openerp-web
web,code,addons/web/static/src/xml/base.xml,627,All,All,openerp-web
web,code,addons/web/static/src/xml/base.xml,632,All,All,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_model.js,417,All day,All day,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_renderer.js,357,All day,All day,openerp-web
web,code,addons/web/static/src/xml/base.xml,499,All users,All users,openerp-web
web,code,addons/web/static/src/xml/base.xml,145,An error occurred,An error occurred,openerp-web
web,code,addons/web/static/src/js/chrome/abstract_web_client.js,190,An unknown CORS error occured. The error probably originates from a JavaScript file served from a different origin. (Opening your browser console might give you a hint on the error.),An unknown CORS error occured. The error probably originates from a JavaScript file served from a different origin. (Opening your browser console might give you a hint on the error.),openerp-web
web,code,addons/web/static/src/xml/base.xml,1357,And more,And more,openerp-web
web,code,addons/web/static/src/xml/base.xml,628,Any,Any,openerp-web
web,code,addons/web/static/src/xml/base.xml,633,Any,Any,openerp-web
web,code,addons/web/static/src/xml/base.xml,1020,Apply,Apply,openerp-web
web,code,addons/web/static/src/xml/base.xml,1141,Apply,Apply,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1704,Archive,Archive,openerp-web
web,code,addons/web/static/src/js/views/list/list_controller.js,146,Archive,Archive,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,26,Archive Records,Archive Records,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1703,Archived,Archived,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_column.js,281,Are you sure that you want to remove this column ?,Are you sure that you want to remove this column ?,openerp-web
web,code,addons/web/static/src/js/chrome/search_menus.js,284,Are you sure that you want to remove this filter?,Are you sure that you want to remove this filter?,openerp-web
web,code,addons/web/static/src/js/views/basic/basic_controller.js,297,Are you sure you want to delete this record ?,Are you sure you want to delete this record ?,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_controller.js,304,Are you sure you want to delete this record ?,Are you sure you want to delete this record ?,openerp-web
web,code,addons/web/static/src/xml/base.xml,342,Attachment :,Attachment :,openerp-web
web,code,addons/web/static/src/xml/base.xml,1191,Available fields,Available fields,openerp-web
web,code,addons/web/static/src/xml/base.xml,520,Bar Chart,Bar Chart,openerp-web
web,code,addons/web/controllers/main.py,1502,Binary fields can not be exported to Excel unless their content is base64-encoded. That does not seem to be the case for %s.,Binary fields can not be exported to Excel unless their content is base64-encoded. That does not seem to be the case for %s.,
web,code,addons/web/static/src/xml/base.xml,1356,Bugfixes guarantee,Bugfixes guarantee,openerp-web
web,code,addons/web/static/src/xml/base.xml,74,Button,Button,openerp-web
web,code,addons/web/static/src/xml/base.xml,103,Button Type:,Button Type:,openerp-web
web,code,addons/web/static/src/js/core/utils.js,145,"Bytes,Kb,Mb,Gb,Tb,Pb,Eb,Zb,Yb","Bytes,Kb,Mb,Gb,Tb,Pb,Eb,Zb,Yb",openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_view.js,22,Calendar,Calendar,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_view.js,38,Calendar view has not defined 'date_start' attribute.,Calendar view has not defined 'date_start' attribute.,openerp-web
web,code,addons/web/static/src/js/core/dialog.js,223,Cancel,Cancel,openerp-web
web,code,addons/web/static/src/js/core/dialog.js,275,Cancel,Cancel,openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,65,Cancel,Cancel,openerp-web
web,code,addons/web/static/src/js/fields/upgrade_fields.js,75,Cancel,Cancel,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,217,Cancel,Cancel,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_quick_create.js,56,Cancel,Cancel,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_column.js,275,Cancel,Cancel,openerp-web
web,code,addons/web/static/src/js/views/view_dialogs.js,361,Cancel,Cancel,openerp-web
web,code,addons/web/static/src/xml/base.xml,175,Cancel,Cancel,openerp-web
web,code,addons/web/static/src/js/views/graph/graph_renderer.js,92,Cannot render chart with mode : ,Cannot render chart with mode : ,openerp-web
web,code,addons/web/controllers/main.py,797,Change Password,Change Password,
web,code,addons/web/controllers/main.py,799,Change Password,Change Password,
web,code,addons/web/controllers/main.py,804,Change Password,Change Password,
web,code,addons/web/controllers/main.py,805,Change Password,Change Password,
web,code,addons/web/static/src/js/widgets/change_password.js,27,Change Password,Change Password,openerp-web
